"season","posteam","offense_rank","opponent","defense_rank","week","game_id","home","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_completions","receptions","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_touchdown","rec_touchdown","rush_touchdown","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_interception","rec_fumble_lost","total_fantasy_points","total_fantasy_points_exp","seasonavg_pass_attempt","seasonavg_rec_attempt","seasonavg_rush_attempt","seasonavg_pass_completions","seasonavg_receptions","seasonavg_pass_yards_gained","seasonavg_rec_yards_gained","seasonavg_rush_yards_gained","seasonavg_pass_touchdown","seasonavg_rec_touchdown","seasonavg_rush_touchdown","seasonavg_pass_two_point_conv","seasonavg_rec_two_point_conv","seasonavg_rush_two_point_conv","seasonavg_pass_interception","seasonavg_rec_fumble_lost","seasonavg_total_fantasy_points","last4avg_pass_attempt","last4avg_rec_attempt","last4avg_rush_attempt","last4avg_pass_completions","last4avg_receptions","last4avg_pass_yards_gained","last4avg_rec_yards_gained","last4avg_rush_yards_gained","last4avg_pass_touchdown","last4avg_rec_touchdown","last4avg_rush_touchdown","last4avg_pass_two_point_conv","last4avg_rec_two_point_conv","last4avg_rush_two_point_conv","last4avg_pass_interception","last4avg_rec_fumble_lost","last4avg_total_fantasy_points","lastweek_pass_attempt","lastweek_rec_attempt","lastweek_rush_attempt","lastweek_pass_completions","lastweek_receptions","lastweek_pass_yards_gained","lastweek_rec_yards_gained","lastweek_rush_yards_gained","lastweek_pass_touchdown","lastweek_rec_touchdown","lastweek_rush_touchdown","lastweek_pass_two_point_conv","lastweek_rec_two_point_conv","lastweek_rush_two_point_conv","lastweek_pass_interception","lastweek_rec_fumble_lost","lastweek_total_fantasy_points","depth_position"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0036955","Terrace Marshall","WR",0,6,0,0,2,0,23,0,0,0,0,0,0,0,0,0,4.3,8.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0036268","Laviska Shenault","WR",0,2,2,0,2,0,16,5,0,0,0,0,0,0,0,0,4.1,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0036268","Laviska Shenault","WR",0,2,2,0,2,0,16,5,0,0,0,0,0,0,0,0,4.1,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KR"
"2023","ATL",NA,"CAR",NA,1,"2023_01_CAR_ATL",1,"00-0038542","Bijan Robinson","RB",0,6,10,0,6,0,27,56,0,1,0,0,0,0,0,0,20.3,15.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0034830","Hayden Hurst","TE",0,7,0,0,5,0,41,0,0,1,0,0,0,0,0,0,15.1,12.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0036555","Chuba Hubbard","RB",0,2,9,0,2,0,9,60,0,0,0,0,0,0,0,0,8.9,7.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB"
"2023","ATL",NA,"CAR",NA,1,"2023_01_CAR_ATL",1,"00-0037238","Drake London","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","ATL",NA,"CAR",NA,1,"2023_01_CAR_ATL",1,"00-0033555","Mack Hollins","WR",0,4,0,0,3,0,31,0,0,0,0,0,0,0,0,0,6.1,5.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0030035","Adam Thielen","WR",0,2,0,0,2,0,12,0,0,0,0,0,0,0,0,0,3.2,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0039062","Jonathan Mingo","WR",0,5,0,0,2,0,17,0,0,0,0,0,0,0,0,0,3.7,7.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0035956","Giovanni Ricci","TE",0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1.2,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","ATL",NA,"CAR",NA,1,"2023_01_CAR_ATL",1,"00-0036970","Kyle Pitts","TE",0,3,0,0,2,0,44,0,0,0,0,0,0,0,0,0,6.4,5.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","ATL",NA,"CAR",NA,1,"2023_01_CAR_ATL",1,"00-0037263","Tyler Allgeier","RB",0,3,15,0,3,0,19,75,0,0,2,0,0,0,0,0,24.4,17.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB"
"2023","CAR",NA,"ATL",NA,1,"2023_01_CAR_ATL",0,"00-0035243","Miles Sanders","RB",0,6,18,0,4,0,26,72,0,0,0,0,0,0,0,0,11.8,16.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0036442","Joe Burrow","QB",31,0,1,14,0,82,0,-1,0,0,0,0,0,0,0,0,3.18,9.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QB"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0036410","Tee Higgins","WR",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0033897","Joe Mixon","RB",0,5,13,0,3,0,17,56,0,0,0,0,0,0,0,0,10.3,12.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HB"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0036900","Ja'Marr Chase","WR",0,9,1,0,5,0,39,2,0,0,0,0,0,0,0,0,9.1,13.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0033537","Deshaun Watson","QB",29,0,5,16,0,154,0,45,1,0,1,0,0,1,1,0,20.66,19.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QB"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0031544","Amari Cooper","WR",0,7,0,0,3,0,37,0,0,0,0,0,0,0,0,0,6.7,13.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0034791","Nick Chubb","RB",0,4,18,0,4,0,21,106,0,0,0,0,0,0,0,0,16.7,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0034970","Irv Smith","TE",0,5,0,0,3,0,17,0,0,0,0,0,0,0,0,0,4.7,6.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0030068","Marquise Goodwin","WR",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0033009","Tyler Boyd","WR",0,3,0,0,2,0,10,0,0,0,0,0,0,0,0,0,3,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0036980","Elijah Moore","WR",0,7,2,0,3,0,43,19,0,0,0,0,0,0,0,0,9.2,11.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0033885","David Njoku","TE",0,3,0,0,2,0,24,0,0,0,0,0,0,0,0,0,4.4,4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0036233","Donovan Peoples-Jones","WR",0,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,2.2,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PR"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0036233","Donovan Peoples-Jones","WR",0,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,2.2,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0037257","David Bell","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0036232","Harrison Bryant","TE",0,2,0,0,2,0,5,0,0,1,0,0,0,0,0,0,8.5,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0036857","Chris Evans","RB",0,1,2,0,1,0,-1,12,0,0,0,0,0,0,0,0,2.1,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HB"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0036857","Chris Evans","RB",0,1,2,0,1,0,-1,12,0,0,0,0,0,0,0,0,2.1,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KOR"
"2023","CIN",NA,"CLE",NA,1,"2023_01_CIN_CLE",0,"00-0035100","Jake Browning","QB",1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QB"
"2023","CLE",NA,"CIN",NA,1,"2023_01_CIN_CLE",1,"00-0034364","Jordan Akins","TE",0,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,2.2,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","NYG",NA,"DAL",NA,1,"2023_01_DAL_NYG",1,"00-0035710","Daniel Jones","QB",28,0,13,15,0,104,0,43,0,0,0,0,0,0,2,0,4.46,14.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QB"
"2023","NYG",NA,"DAL",NA,1,"2023_01_DAL_NYG",1,"00-0034844","Saquon Barkley","RB",0,4,12,0,3,0,12,51,0,0,0,0,0,0,0,0,9.3,11.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB"
"2023","NYG",NA,"DAL",NA,1,"2023_01_DAL_NYG",1,"00-0035535","Darius Slayton","WR",0,5,0,0,3,0,15,0,0,0,0,0,0,0,0,0,4.5,6.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","NYG",NA,"DAL",NA,1,"2023_01_DAL_NYG",1,"00-0035535","Darius Slayton","WR",0,5,0,0,3,0,15,0,0,0,0,0,0,0,0,0,4.5,6.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PR"
"2023","NYG",NA,"DAL",NA,1,"2023_01_DAL_NYG",1,"00-0031610","Darren Waller","TE",0,5,0,0,3,0,36,0,0,0,0,0,0,0,0,0,6.6,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0033077","Dak Prescott","QB",24,0,1,13,0,143,0,6,0,0,0,0,0,0,0,0,6.32,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QB"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0038041","Jake Ferguson","TE",0,7,0,0,2,0,11,0,0,0,0,0,0,0,0,0,3.1,16.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0036358","CeeDee Lamb","WR",0,4,0,0,4,0,77,0,0,0,0,0,0,0,0,0,11.7,6.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0037801","KaVontae Turpin","WR",0,3,3,0,2,0,11,14,0,0,1,0,0,0,0,0,10.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0037801","KaVontae Turpin","WR",0,3,3,0,2,0,11,14,0,0,1,0,0,0,0,0,10.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KR"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0037801","KaVontae Turpin","WR",0,3,3,0,2,0,11,14,0,0,1,0,0,0,0,0,10.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PR"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0031236","Brandin Cooks","WR",0,4,0,0,2,0,22,0,0,0,0,0,0,0,0,0,4.2,7.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0035261","Tony Pollard","RB",0,3,14,0,2,0,12,70,0,0,2,0,0,0,0,0,22.2,19.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB"
"2023","NYG",NA,"DAL",NA,1,"2023_01_DAL_NYG",1,"00-0036165","Isaiah Hodgins","WR",0,3,0,0,1,0,24,0,0,0,0,0,0,0,0,1,1.4,4.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","NYG",NA,"DAL",NA,1,"2023_01_DAL_NYG",1,"00-0035639","Parris Campbell","WR",0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1.2,5.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","DAL",NA,"NYG",NA,1,"2023_01_DAL_NYG",0,"00-0034764","Michael Gallup","WR",0,2,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,3.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
"2023","NYG",NA,"DAL",NA,1,"2023_01_DAL_NYG",1,"00-0038938","Jalin Hyatt","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WR"
